Name,Prices,Network_Technology,Network_2gbands,Network_3gbands,Network_4gbands,Network_Speed,Body_Dimensions,Body_Weight,Body_Build,Body_SIM,Display_Type,Display_Resolution,Platform_OS,Platform_Chipset,Platform_Cpu,Platform_Gpu,Memory_Cardslot,Memory_Internalmemory,MainCamera_Cameraspecs,MainCamera_Features,MainCamera_Video,SelfieCamera_Cameraspecs,SelfieCamera_Features,Sound_Feature,Sound_3.5mmjack,COMMS_WLAN,COMMS_Bluetooth,COMMS_NFC,COMMS_Radio,COMMS_USB,Battery_Type,Battery_Charging,Colors,Price
vivo Y21a,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 38, 40, 41","HSPA, LTE",164.3 x 76.1 x 8 mm (6.47 x 3.00 x 0.31 in),182 g (6.42 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,"6.51 inches, 102.3 cm","720 x 1600 pixels, 20:9 ratio (~270 ppi density)","Android 11, Funtouch 11.1",Mediatek MT6762 Helio P22 (12 nm),Octa-core 2.0 GHz Cortex-A53,PowerVR GE8320,microSDXC (dedicated slot),64GB 4GB RAM,"13 MP, f/2.2, (wide), PDAF,
2 MP, f/2.4, (macro)",LED flash,1080p@30fps,"8 MP, f/1.8, (wide)",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE",No,FM radio,"USB Type-C 2.0, OTG",5000 mAh,18W wired,"Midnight Blue, Diamond Glow",
vivo Y21t (India),,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 38, 40, 41","HSPA, LTE",164.3 x 76.1 x 8 mm (6.47 x 3.00 x 0.31 in),182 g (6.42 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,"6.58 inches, 104.3 cm","1080 x 2408 pixels, 20:9 ratio (~401 ppi density)","Android 11, Funtouch 12",Qualcomm SM6225 Snapdragon 680 4G (6 nm),Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver),Adreno 610,microSDXC (dedicated slot),128GB 4GB RAM,"50 MP, f/1.8, (wide), PDAF,
2 MP, f/2.4, (macro),
2 MP, f/2.4, (depth)",LED flash,1080p@30fps,"8 MP, f/1.8, (wide)",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE",No,FM radio,"USB Type-C 2.0, OTG",5000 mAh,18W wired,"Midnight Blue, Pearl White",About 200 EUR
vivo Y33t,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 38, 40, 41","HSPA, LTE",164.3 x 76.1 x 8 mm (6.47 x 3.00 x 0.31 in),182 g (6.42 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,"6.58 inches, 104.3 cm","1080 x 2408 pixels, 20:9 ratio (~401 ppi density)","Android 11, Funtouch 12",Qualcomm SM6225 Snapdragon 680 4G (6 nm),Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver),Adreno 610,microSDXC (dedicated slot),"128GB 6GB RAM, 128GB 8GB RAM","50 MP, f/1.8, (wide), PDAF,
2 MP, f/2.4, (macro),
2 MP, f/2.4, (depth)",LED flash,1080p@30fps,"16 MP, f/2.0, (wide)",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE",No,FM radio,"USB Type-C 2.0, OTG",5000 mAh,18W wired,"Mirror Black, Midday Dream",About 230 EUR
vivo V23 5G,[{'256GB 12GB RAM': '€\u2009303.27'}],GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 8, 18, 19, 26, 38, 39, 40, 41","HSPA, LTE, 5G",157.2 x 72.4 x 7.4 or 7.6 mm,179 g or 181 g (6.31 oz),"Glass front (Schott Xensation Up), glass back",Nano-SIM + Nano-SIM,"6.44 inches, 100.1 cm","1080 x 2400 pixels, 20:9 ratio (~409 ppi density)","Android 12, upgradable to Android 14, Funtouch 14",Mediatek Dimensity 920 (6 nm),Octa-core (2x2.5 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),Mali-G68 MC4,No,"128GB 8GB RAM, 256GB 12GB RAM","64 MP, f/1.9, 26mm (wide), PDAF,
8 MP, f/2.2, 120˚, 16mm (ultrawide), 1/4.0"", 1.12µm,
2 MP, f/2.4, (macro)","Dual-LED flash, HDR, panorama","4K@30fps, 1080p@30fps, gyro-EIS","50 MP, f/2.0, (wide), AF,
8 MP, f/2.3, 105˚ (ultrawide)","4K@30fps, 1080p@30fps",Yes,No,"WLANWi-Fi 802.11 a/b/g/n/ac, Wi-Fi 6 (market dependent), dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD",Yes (market/region dependent),No,"USB Type-C, OTG",4200 mAh,"44W wired, 68% in 30 min","Sunshine Gold, Stardust Black",
vivo V23 Pro,,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 38, 40, 41","HSPA, LTE, 5G",159.5 x 73.3 x 7.4 mm (6.28 x 2.89 x 0.29 in),171 g (6.03 oz),"Glass front (Schott Xensation α), glass back",Nano-SIM + Nano-SIM,"6.56 inches, 104.6 cm",1080 x 2376 pixels (~398 ppi density),"Android 12, Funtouch 12",Mediatek Dimensity 1200 (6 nm),Octa-core (1x3.0 GHz Cortex-A78 & 3x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G77 MC9,No,"128GB 8GB RAM, 256GB 12GB RAM","108 MP, f/1.9, 26mm (wide), 1/1.52"", 0.7µm PDAF,
8 MP, f/2.2, 120˚, 16mm (ultrawide), 1/4.0"", 1.12µm,
2 MP, f/2.4, (macro)","Dual-LED flash, HDR, panorama","4K@30fps, 1080p@30fps, gyro-EIS","50 MP, f/2.0, (wide), AF,
8 MP, f/2.3, 105˚ (ultrawide)","4K@30fps, 1080p@30fps",Yes,No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD",No,No,"USB Type-C, OTG",4300 mAh,"44W wired, 63% in 30 min","Sunshine Gold, Stardust Black",About 460 EUR
vivo iQOO 9 (China),,GSM / CDMA / HSPA / CDMA2000 / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41","HSPA, LTE, 5G",164.5 x 76.7 x 8.4 mm (6.48 x 3.02 x 0.33 in),206 g (7.27 oz),,Nano-SIM + Nano-SIM,"6.78 inches, 111.0 cm","1080 x 2400 pixels, 20:9 ratio (~388 ppi density)","Android 12, OriginOS Ocean",Qualcomm SM8450 Snapdragon 8 Gen 1 (4 nm),Octa-core (1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),Adreno 730,No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM","50 MP, f/1.8, (wide), 1/1.57"", 1.0µm, PDAF, OIS,
12 MP, f/2.0, 47mm (telephoto), PDAF, 2x optical zoom,
13 MP, f/2.2, 16mm, 120˚ (ultrawide)","Dual-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@30fps, gyro-EIS","16 MP, f/2.5, (wide)","1080p@30fps, gyro-EIS","Yes, with dual speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD, aptX Adaptive",Yes,No,"USB Type-C 2.0, OTG",4700 mAh,"120W wired, 100% in 19 min","White (BMW M branding), Orange, Black",About 560 EUR
vivo Y55 5G,,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 20, 28, 32, 38, 39, 40, 41","HSPA, LTE, 5G",164 x 75.9 x 8.3 mm (6.46 x 2.99 x 0.33 in),187 g (6.60 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,"6.58 inches, 104.3 cm","1080 x 2408 pixels, 20:9 ratio (~401 ppi density)","Android 11, Funtouch 12",Mediatek Dimensity 700 (7 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,microSDXC,"128GB 4GB RAM, 128GB 6GB RAM","50 MP, f/1.8, 26mm (wide), PDAF,
2 MP, f/2.4, (macro),
2 MP, f/2.4, (depth)","Dual-LED flash, HDR, panorama","1080p@30fps, gyro-EIS","8 MP, f/1.8, (wide)",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE",Yes,FM radio,"USB Type-C, OTG",5000 mAh,18W wired,"Black, Blue",About 250 EUR
vivo Y75 5G,,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 38, 40, 41","HSPA, LTE, 5G",164 x 75.9 x 8.3 mm (6.46 x 2.99 x 0.33 in),187 g (6.60 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,"6.58 inches, 104.3 cm","1080 x 2408 pixels, 20:9 ratio (~401 ppi density)","Android 11, Funtouch 12",Mediatek Dimensity 700 (7 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,microSDXC (uses shared SIM slot),128GB 8GB RAM,"50 MP, f/1.8, 26mm (wide), PDAF,
2 MP, f/2.4, (macro),
2 MP, f/2.4, (depth)","Dual-LED flash, HDR, panorama","1080p@30fps, gyro-EIS","16 MP, f/2.0, (wide)",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE",No,FM radio,"USB Type-C, OTG",5000 mAh,18W wired,"Glowing Galaxy, Starlight Black",About 260 EUR
vivo Y33,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 28, 38, 40, 41, 66","HSPA, LTE",164 x 75.5 x 8.4 mm (6.46 x 2.97 x 0.33 in),191 g (6.74 oz),"Glass front, plastic frame, plastic back",Nano-SIM,"6.58 inches, 104.3 cm","1080 x 2408 pixels, 20:9 ratio (~401 ppi density)","Android 11, Funtouch 11.1",Mediatek MT6769V/CU Helio G80 (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),Mali-G52 MC2,microSDXC,128GB 4GB RAM,"48 MP, f/1.8, 26mm (wide), PDAF,
2 MP, f/2.4, (macro),
2 MP, f/2.4, (depth)","LED flash, HDR, panorama","1080p@30fps, gyro-EIS","16 MP, f/2.0, (wide)",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE",No,FM radio,"USB Type-C 2.0, OTG",5000 mAh,"18W wired, 70% in 66 min","Black, Light Blue",About 270 EUR
vivo T1 5G,,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 38, 40, 41 - India","HSPA, LTE, 5G",164 x 75.8 x 8.3 mm (6.46 x 2.98 x 0.33 in),187 g (6.60 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,"6.58 inches, 104.3 cm","1080 x 2408 pixels, 20:9 ratio (~401 ppi density)","Android 11, Funtouch 12",Qualcomm SM6375 Snapdragon 695 5G (6 nm),Octa-core (2x2.2 GHz Kryo 660 Gold & 6x1.7 GHz Kryo 660 Silver),Adreno 619,microSDXC (uses shared SIM slot),"128GB 4GB RAM, 128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM","50 MP, f/1.8, 26mm (wide), PDAF,
2 MP, f/2.4, (macro),
2 MP, f/2.4, (depth)","Dual-LED flash, HDR, panorama",1080p@30fps,"16 MP, f/2.0, (wide)",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE",Yes (market/region dependent),FM radio,"USB Type-C 2.0, OTG",5000 mAh,18W wired,"Starlight Black, Rainbow Fantasy",About 180 EUR
vivo iQOO 9 Pro,,GSM / CDMA / HSPA / CDMA2000 / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 25, 26, 28, 32, 34, 38, 39, 40, 41, 42, 66","HSPA, LTE, 5G",164.8 x 75.2 x 8.8 mm,204 g or 210 g (7.20 oz),"Glass front (Panda Glass), aluminum frame, glass back or aramid fiber back",Nano-SIM + Nano-SIM,"6.78 inches, 111.0 cm","1440 x 3200 pixels, 20:9 ratio (~518 ppi density)","Android 12, Funtouch 12 (International), OriginOS Ocean (China)",Qualcomm SM8450 Snapdragon 8 Gen 1 (4 nm),Octa-core (1x3.00 GHz Cortex-X2 & 3x2.50 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),Adreno 730,No,"256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM","50 MP, f/1.8, (wide), 1/1.57"", 1.0µm, PDAF, gimbal OIS,
16 MP, f/2.2, 60mm (telephoto), 1/3.1"", 1.0µm, PDAF, OIS, 2.5x optical zoom,
50 MP, f/2.3, 15mm, 150˚ (ultrawide), 1/2.76"", 0.64µm, AF","Dual-LED lash, HDR, panorama","8K@30fps, 4K@24/30/60fps, 1080p@30/60fps, gyro-EIS","16 MP, f/2.5, (wide), 1/3.1"", 1.0µm","1080p@30fps, gyro-EIS","Yes, with dual speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD, aptX Adaptive, aptX Lossless",Yes,No,"USB Type-C 2.0, OTG",4700 mAh,"120W wired, 50% in 8 min, 100% in 20 min","Legend (White w/ BMW M branding), Dark Cruise, Orange",About 630 EUR
vivo iQOO 9 SE,,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 4, 5, 8, 28, 34, 38, 39, 40, 41","HSPA, LTE, 5G",163.2 x 76.4 x 8.4 mm (6.43 x 3.01 x 0.33 in),199 g (7.02 oz),,Nano-SIM + Nano-SIM,"6.62 inches, 105.8 cm","1080 x 2400 pixels, 20:9 ratio (~398 ppi density)","Android 12, Funtouch 12",Qualcomm SM8350 Snapdragon 888 5G (5 nm),Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,No,"128GB 8GB RAM, 256GB 12GB RAM","48 MP, f/1.8, 25mm (wide), 1/2.0"", 0.8µm, PDAF, OIS,
13 MP, f/2.2, 16mm, 120˚ (ultrawide), 1/3.1"", 1.12µm, AF,
2 MP, f/2.4, (depth)","Dual-LED dual-tone flash, HDR, panorama","4K@24/30/60fps, 1080p@30/60fps","16 MP, f/2.0, (wide), 1/3.0"", 1.0µm",1080p@30fps,"Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.2, A2DP, LE",Yes,No,"USB Type-C 2.0, OTG",4500 mAh,"66W wired, 50% in 14 min, 100% in 39 min","Space Fusion, Sunset Sierra",About 400 EUR
vivo iQOO 9,,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 25, 26, 28, 34, 38, 39, 40, 41","HSPA, LTE, 5G",159.1 x 75.1 x 8.6 or 8.7 mm,200 g / 202 g (7.05 oz),"Glass front (Panda Glass), aluminum frame, glass back",Nano-SIM + Nano-SIM,"6.56 inches, 104.6 cm",1080 x 2376 pixels (~398 ppi density),"Android 12, Funtouch 12",Qualcomm SM8350 Snapdragon 888+ 5G (5 nm),Octa-core (1x2.99 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,No,"128GB 8GB RAM, 256GB 12GB RAM","48 MP, f/1.8, 25mm (wide), 1/2.0"", 0.8µm, PDAF, gimbal OIS,
13 MP, f/2.5, 50mm (telephoto), PDAF, 2x optical zoom,
13 MP, f/2.2, 16mm, 120˚ (ultrawide)","Dual-LED dual-tone flash, HDR, panorama","4K@24/30/60fps, 1080p@30/60fps","16 MP, f/2.5, (wide), 1/3.1"", 1.0µm",1080p@30fps,"Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD, aptX Adaptive, aptX Lossless",Yes,No,"USB Type-C 2.0, OTG",4350 mAh,"120W wired, 50% in 6 min, 100% in 18 min","Legend, Alpha, Phoenix Orange",About 510 EUR
vivo Y33s 5G,,GSM / CDMA / HSPA / CDMA2000 / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 28, 34, 38, 39, 40, 41","HSPA, LTE, 5G",164 x 75.9 x 8.3 mm (6.46 x 2.99 x 0.33 in),185 g (6.53 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,"6.51 inches, 103.1 cm","720 x 1600 pixels, 20:9 ratio (~269 ppi density)","Android 12, OriginOS Ocean",Mediatek Dimensity 700 (7 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,microSDXC,"128GB 4GB RAM, 128GB 6GB RAM, 128GB 8GB RAM","13 MP, f/2.2, 26mm (wide), AF,
2 MP, f/2.4, (macro)","LED flash, HDR, panorama","1080p@30fps, gyro-EIS","8 MP, f/1.8, (wide)",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE, aptX HD",,Unspecified,"USB Type-C, OTG",5000 mAh,18W wired,"Black, Blue, Gradient",About 180 EUR
vivo Y01,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41","HSPA, LTE",164 x 75.2 x 8.3 mm (6.46 x 2.96 x 0.33 in),178 g (6.28 oz),"Glass front, plastic back, plastic frame",Nano-SIM + Nano-SIM,"6.51 inches, 102.3 cm","720 x 1600 pixels, 20:9 ratio (~270 ppi density)","Android 11 (Go edition), Funtouch 11.1",Mediatek MT6765 Helio P35 (12 nm),Octa-core (4x2.35 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53),PowerVR GE8320,microSDXC (dedicated slot),"32GB 2GB RAM, 32GB 3GB RAM","8 MP, f/2.0, AF,
or,
13 MP, f/2.2, AF",LED flash,1080p@30fps,"5 MP, f/2.2",,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE",No,FM radio (market/operator dependent),"microUSB 2.0, OTG",5000 mAh,10W wired,"Sapphire Blue, Elegant Black",About 150 EUR
vivo Y52s t1,,GSM / CDMA / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 2100 ,"1, 3, 4, 5, 8, 28, 34, 38, 39, 40, 41","HSPA, LTE, 5G",164.2 x 75.4 x 8.4 mm (6.46 x 2.97 x 0.33 in),185.5 g (6.56 oz),,Nano-SIM + Nano-SIM,"6.58 inches, 104.3 cm","1080 x 2408 pixels, 20:9 ratio (~401 ppi density)","Android 11, OriginOS 1.0",Qualcomm SM4350 Snapdragon 480 5G (8 nm),Octa-core (2x2.0 GHz Kryo 460 & 6x1.8 GHz Kryo 460),Adreno 619,No,"128GB 8GB RAM, 256GB 8GB RAM","48 MP, f/1.8, 25mm (wide), 1/2.0"", 0.8µm, PDAF,
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/1.8, (wide)",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE, aptX HD",No,No,"USB Type-C 2.0, OTG",5000 mAh,18W wired,"Gray, Coral, Aurora",About 270 EUR
vivo Y12s 2021,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 7, 8, 38, 40, 41 - International","HSPA, LTE",164.4 x 76.3 x 8.4 mm (6.47 x 3.00 x 0.33 in),191 g (6.74 oz),"Glass front, plastic back, plastic frame",Nano-SIM + Nano-SIM,"6.51 inches, 102.3 cm","720 x 1600 pixels, 20:9 ratio (~270 ppi density)","Android 11, Funtouch 11",Qualcomm SDM439 Snapdragon 439 (12 nm),Octa-core (4x1.95 GHz Cortex-A53 & 4x1.45 GHz Cortex A53),Adreno 505,microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 3GB RAM","13 MP, f/2.2, (wide), PDAF,
2 MP, f/2.4, (depth)","LED flash, Panorama",1080p@30fps,"8 MP, f/1.8",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac (Y12s), Wi-Fi 802.11 b/g/n (Y12G)","4.2, A2DP",No,FM radio,"microUSB 2.0, OTG",5000 mAh,10W wired,"Mysterious Black (Phantom Black), Ice Blue (Glacier Blue)",About 120 EUR
vivo Y52 5G,,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 18, 19, 20, 26, 28, 38, 39, 40, 41","HSPA, LTE, 5G",164 x 75.3 x 8.5 mm (6.46 x 2.96 x 0.33 in),193 g (6.81 oz),,Nano-SIM + Nano-SIM,"6.58 inches, 104.3 cm","1080 x 2408 pixels, 20:9 ratio (~401 ppi density)","Android 11, Funtouch 11.1",Mediatek Dimensity 700 (7 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,microSDXC (uses shared SIM slot),128GB 4GB RAM,"48 MP, f/1.8, (wide), 1/2.0"", 0.8µm, PDAF,
2 MP, f/2.4, (macro),
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, (wide)",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE",Yes,Unspecified,"USB Type-C 2.0, OTG",5000 mAh,18W wired,"Shiny Black, Glacier Blue",About 240 EUR
vivo iQOO Neo5 Lite,,GSM / CDMA / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 2100 ,"1, 2, 3, 4, 5, 8, 18, 19, 26, 28, 34, 38, 39, 40, 41","HSPA, LTE, 5G",164 x 75.5 x 8.9 mm (6.46 x 2.97 x 0.35 in),198.3 g (6.98 oz),,Nano-SIM + Nano-SIM,"6.57 inches, 104.0 cm","1080 x 2408 pixels, 20:9 ratio (~402 ppi density)","Android 11, OriginOS 1.0",Qualcomm SM8250-AC Snapdragon 870 5G (7 nm),Octa-core (1x3.2 GHz Kryo 585 & 3x2.42 GHz Kryo 585 & 4x1.80 GHz Kryo 585),Adreno 650,No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM","48 MP, f/1.8, 25mm (wide), 1/2.0"", 0.8µm, PDAF,
8 MP, f/2.2, 16mm, 120˚ (ultrawide),
2 MP, f/2.4, (macro)","LED flash, HDR, panorama","4K@30fps, 1080p@30fps","16 MP, f/2.0, (wide)",1080p@30fps,"Yes, with dual speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.1, A2DP, LE, aptX HD, aptX Adaptive",Yes,No,"USB Type-C 2.0, OTG",4500 mAh,"44W wired, 70% in 33 min","Black, White",About 290 EUR
vivo X60s,,GSM / CDMA / HSPA / CDMA2000 / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 18, 19, 25, 26, 28, 34, 38, 39, 40, 41","HSPA, LTE, 5G",158.6 x 73.2 x 7.6 mm (6.24 x 2.88 x 0.30 in),176 g (6.21 oz),,Nano-SIM + Nano-SIM,"6.56 inches, 104.6 cm",1080 x 2376 pixels (~398 ppi density),"Android 11, OriginOS 1.0",Exynos 1080 (5 nm),Octa-core (1x2.8 GHz Cortex-A78 & 3x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G78 MP10,No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM","48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF, OIS,
13 MP, f/2.5, 50mm (telephoto), 1/2.8"", 0.8µm, PDAF, 2x optical zoom,
13 MP, f/2.2, 120˚, 16mm (ultrawide)","Zeiss optics, color spectrum sensor, Pixel Shift, LED flash, HDR, panorama","4K@30fps, 1080p@30fps, gyro-EIS","32 MP, f/2.5, 24mm (wide), 1/2.8"", 0.8µm",1080p@30fps,Yes,No,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.1, A2DP, LE, aptX HD",Yes,No,"USB Type-C, OTG",4200 mAh,33W wired,"Gray, Aurora, White",About 460 EUR
vivo Y70t,,GSM / CDMA / HSPA / CDMA2000 / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 2100 ,"1, 3, 5, 8, 34, 38, 39, 40, 41","HSPA, LTE, 5G",162 x 76.6 x 8.5 mm (6.38 x 3.02 x 0.33 in),190 g (6.70 oz),,Nano-SIM + Nano-SIM,"6.53 inches, 104.7 cm","1080 x 2340 pixels, 19.5:9 ratio (~395 ppi density)","Android 10, Funtouch 10.5",Exynos 880 (8 nm),Octa-core (2x2.0 GHz Cortex-A77 & 6x1.8 GHz Cortex-A55),Mali-G76 MP5,No,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM","48 MP, f/1.8, 25mm (wide), 1/2.0"", 0.8µm, PDAF,
2 MP, f/2.4, (macro),
2 MP, f/2.4, (depth)","LED flash, HDR, panorama","4K@30fps, 1080p@30/60fps; gyro-EIS","8 MP, f/2.0, (wide)",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE, aptX HD",No,No,"microUSB 2.0, OTG",4500 mAh,18W wired,"Black, Blue, White",About 190 EUR
