Name,Prices,Network_Technology,Network_2gbands,Network_3gbands,Network_4gbands,Network_Speed,Body_Dimensions,Body_Weight,Body_Build,Body_SIM,Display_Type,Display_Resolution,Platform_OS,Platform_Chipset,Platform_Cpu,Platform_Gpu,Memory_Cardslot,Memory_Internalmemory,MainCamera_Cameraspecs,MainCamera_Features,MainCamera_Video,SelfieCamera_Cameraspecs,SelfieCamera_Features,Sound_Feature,Sound_3.5mmjack,COMMS_WLAN,COMMS_Bluetooth,COMMS_NFC,COMMS_Radio,COMMS_USB,Battery_Type,Battery_Charging,Colors,Price
Sony Xperia Pro,,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 17, 18, 19, 20, 21, 25, 26, 28, 29, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66","HSPA, LTE, 5G",170.2 x 76.2 x 10.2 mm (6.70 x 3.00 x 0.40 in),225.1 g (7.94 oz),"Glass front (Gorilla Glass 6), plastic back, plastic frame",Nano-SIM + Nano-SIM,"6.5 inches, 98.6 cm","1644 x 3840 pixels, 21:9 ratio (~643 ppi density)","Android 10, upgradable to Android 12",Qualcomm SM8250 Snapdragon 865 5G (7 nm+),Octa-core (1x2.84 GHz Cortex-A77 & 3x2.42 GHz Cortex-A77 & 4x1.80 GHz Cortex-A55),Adreno 650,microSDXC (uses shared SIM slot),512GB 12GB RAM,"12 MP, f/1.7, 24mm (wide), 1/1.7"", 1.8µm, dual pixel PDAF, OIS,
12 MP, f/2.4, 70mm (telephoto), 1/3.4"", 1.0µm, PDAF, 3x optical zoom, OIS,
12 MP, f/2.2, 124˚, 16mm (ultrawide), 1/2.55"", dual pixel PDAF,
0.3 MP, TOF 3D, (depth)","Zeiss optics, color spectrum sensor, LED flash, panorama, HDR, eye tracking","4K@24/25/30/60fps HDR, 1080p@30/60/120fps; 5-axis gyro-EIS, OIS","8 MP, f/2.0, 24mm (wide), 1/4.0"", 1.12µm","1080p@30fps, 5-axis gyro-EIS","Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct, DLNA","5.1, A2DP, aptX HD, LE",Yes,No,"USB Type-C 3.1, OTG, micro HDMI",Li-Po 4000 mAh,"21W wired, PD",Black,About 2000 EUR
Sony Xperia 10 III,[{'128GB 6GB RAM': '$\u2009689.00'}],GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 2100 ,"1, 3, 4, 5, 7, 8, 20, 28, 38, 39, 40, 41","HSPA, LTE, 5G",154 x 68 x 8.3 mm (6.06 x 2.68 x 0.33 in),169 g (5.96 oz),"Glass front (Gorilla Glass 6), glass back (Gorilla Glass 6), plastic frame",Nano-SIM,"6.0 inches, 84.1 cm","1080 x 2520 pixels, 21:9 ratio (~457 ppi density)","Android 11, upgradable to Android 13",Qualcomm SM6350 Snapdragon 690 5G (8 nm),Octa-core (2x2.0 GHz Kryo 560 Gold & 6x1.7 GHz Kryo 560 Silver),Adreno 619,microSDXC (uses shared SIM slot),"128GB 6GB RAM, 256GB 6GB RAM","12 MP, f/1.8, 27mm (wide), 1/2.8"", PDAF,
8 MP, f/2.4, 54mm (telephoto), 1/4.0"", PDAF, 2x optical zoom,
8 MP, f/2.2, 120˚, 16mm (ultrawide), 1/4.0""","LED flash, HDR, panorama","4K@30fps, 1080p@30fps","8 MP, f/2.0, 27mm (wide), 1/4.0""",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE, aptX HD",Yes,FM radio (region dependent),"USB Type-C 3.1, OTG, Display Port",Li-Po 4500 mAh,"21W wired (unofficial rating), PD, QC","Black, White, Blue, Pink",
Sony Xperia 5 III,"[{'128GB 8GB RAM': '$\u2009550.00'}, {'256GB 8GB RAM': '$\u2009649.95'}]",GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 19, 20, 25, 26, 28, 29, 32, 34, 38, 39, 40, 41, 46, 48, 66, 71 - USA","HSPA, LTE, 5G",157 x 68 x 8.2 mm (6.18 x 2.68 x 0.32 in),168 g (5.93 oz),"Glass front (Gorilla Glass 6), glass back (Gorilla Glass 6), aluminum frame",Nano-SIM,"6.1 inches, 86.9 cm","1080 x 2520 pixels, 21:9 ratio (~449 ppi density)","Android 11, upgradable to Android 13",Qualcomm SM8350 Snapdragon 888 5G (5 nm),Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,microSDXC (uses shared SIM slot),"128GB 8GB RAM, 256GB 8GB RAM","12 MP, f/1.7, 24mm (wide), 1/1.7"", 1.8µm, dual pixel PDAF, OIS,
12 MP, f/2.3, 70mm (telephoto), f/2.8, 105mm (telephoto), 1/2.9"", dual pixel PDAF, 3x/4.4x optical zoom, OIS,
12 MP, f/2.2, 124˚, 16mm (ultrawide), 1/2.6"", dual pixel PDAF","Zeiss optics, Zeiss T* lens coating, color spectrum sensor, LED flash, panorama, HDR, eye tracking","4K@24/25/30/60/120fps HDR, 1080p@30/60/120fps; 5-axis gyro-EIS, OIS","8 MP, f/2.0, 24mm (wide), 1/4.0"", 1.12µm","1080p@30fps, 5-axis gyro-EIS","Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct, DLNA","5.2, A2DP, LE, aptX HD, aptX Adaptive",Yes,No,"USB Type-C 3.1, OTG, video output",Li-Po 4500 mAh,"Wired, PD, 50% in 30 min","Black, Green, Pink",
Sony Xperia 1 III,"[{'256GB 12GB RAM': '$\u20091,049.00'}, {'512GB 12GB RAM': '$\u20091,440.94'}]",GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 19, 20, 25, 26, 28, 29, 32, 34, 38, 39, 40, 41, 46, 66 - Europe","HSPA, LTE, 5G",165 x 71 x 8.2 mm (6.50 x 2.80 x 0.32 in),186 g / 187.1 g (mmWave) (6.56 oz),"Glass front (Gorilla Glass Victus), glass back (Gorilla Glass 6), aluminum frame",Nano-SIM + Nano-SIM,"6.5 inches, 98.6 cm","1644 x 3840 pixels, 21:9 ratio (~643 ppi density)","Android 11, upgradable to Android 13",Qualcomm SM8350 Snapdragon 888 5G (5 nm),Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,microSDXC (uses shared SIM slot),"256GB 12GB RAM, 512GB 12GB RAM","12 MP, f/1.7, 24mm (wide), 1/1.7"", 1.8µm, dual pixel PDAF, OIS,
12 MP, f/2.3, 70mm (telephoto), f/2.8, 105mm (telephoto), 1/2.9"", dual pixel PDAF, 3x/4.4x optical zoom, OIS,
12 MP, f/2.2, 124˚, 16mm (ultrawide), 1/2.6"", dual pixel PDAF,
0.3 MP, TOF 3D, (depth)","Zeiss optics, Zeiss T* lens coating, color spectrum sensor, LED flash, panorama, HDR, eye tracking","4K@24/25/30/60/120fps HDR, 1080p@30/60/120fps; 5-axis gyro-EIS, OIS","8 MP, f/2.0, 24mm (wide), 1/4.0"", 1.12µm","1080p@30fps, 5-axis gyro-EIS","Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct, DLNA","5.2, A2DP, LE, aptX HD, aptX Adaptive",Yes,No,"USB Type-C 3.1, OTG, video output",Li-Po 4500 mAh,"30W wired, PD, 50% in 30 min","Frosted Black, Frosted Gray, Frosted Purple",
Sony Xperia 10 III Lite,,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 ,"1, 3, 4, 12, 18, 19, 38, 41","HSPA, LTE, 5G",154 x 68 x 8.3 mm (6.06 x 2.68 x 0.33 in),169 g (5.96 oz),"Glass front (Gorilla Glass 6), glass back (Gorilla Glass 6), plastic frame",Nano-SIM + ,"6.0 inches, 84.1 cm","1080 x 2520 pixels, 21:9 ratio (~457 ppi density)",Android 11,Qualcomm SM6350 Snapdragon 690 5G (8 nm),Octa-core (2x2.0 GHz Kryo 560 Gold & 6x1.7 GHz Kryo 560 Silver),Adreno 619,microSDXC (uses shared SIM slot),64GB 6GB RAM,"12 MP, f/1.8, 27mm (wide), 1/2.8"", PDAF,
8 MP, f/2.4, 54mm (telephoto), 1/4.0"", PDAF, 2x optical zoom,
8 MP, f/2.2, 16mm, 120˚ (ultrawide), 1/4.0""","LED flash, HDR, panorama","4K@30fps, 1080p@30fps","8 MP, f/2.0, 24mm (wide), 1/4.0""",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE, aptX HD",Yes,No,"USB Type-C 3.1, OTG, video output",Li-Po 4500 mAh,"30W wired, PD, QC","Black, White, Blue, Pink",About 370 EUR
Sony Xperia Pro-I,,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 19, 20, 25, 26, 28, 29, 32, 34, 38, 39, 40, 41, 46, 48, 66, 71","HSPA, LTE, 5G",166 x 72 x 8.9 mm (6.54 x 2.83 x 0.35 in),211 g (7.44 oz),"Glass front (Gorilla Glass Victus), glass back (Gorilla Glass 6), aluminum frame",Nano-SIM + Nano-SIM,"6.5 inches, 98.6 cm","1644 x 3840 pixels, 21:9 ratio (~643 ppi density)","Android 11, upgradable to Android 13",Qualcomm SM8350 Snapdragon 888 5G (5 nm),Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55),Adreno 660,microSDXC (uses shared SIM slot),512GB 12GB RAM,"12 MP, f/2.0-4.0, 24mm (wide), 1.0""-type, 2.4µm, dual pixel PDAF, OIS (315 PDAF points, 90% frame coverage),
12 MP, f/2.4, 50mm (telephoto), 1/2.9"", PDAF, 2x optical zoom, OIS,
12 MP, f/2.2, 124˚, 16mm (ultrawide), 1/2.55"", dual pixel PDAF,
0.3 MP, TOF 3D, (depth)","Zeiss optics, Zeiss T* lens coating, color spectrum sensor, LED flash, panorama, 12-bit RAW, HDR, eye tracking","4K@24/25/30/60/120fps HDR, 1080p@30/60/120fps; 5-axis gyro-EIS, OIS","8 MP, f/2.0, 24mm (wide), 1/4.0"", 1.12µm","1080p@30fps, 5-axis gyro-EIS","Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct, DLNA","5.2, A2DP, LE, aptX HD, aptX Adaptive",Yes,No,"USB Type-C 3.2, OTG, DisplayPort",Li-Po 4500 mAh,"30W wired, PD, 50% in 30 min",Frosted Black,About 930 EUR
Sony Xperia Z5 Premium,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 - E6853,"1, 2, 3, 4, 5, 7, 8, 12, 17, 20, 28, 38, 40 - E6853","HSPA 42.2/5.76 Mbps, LTE Cat6 300/50 Mbps",154.4 x 75.8 x 7.8 mm (6.08 x 2.98 x 0.31 in),180 g (6.35 oz),"Glass front, glass back, aluminum frame",Nano-SIM,"5.5 inches, 82.4 cm","2160 x 3840 pixels, 16:9 ratio (~806 ppi density)","Android 5.1.1 (Lollipop), upgradable to 7.0 (Nougat)",Qualcomm MSM8994 Snapdragon 810 (20 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57),Adreno 430,microSDXC (dedicated slot),32GB 3GB RAM,"23 MP, f/2.0, 24mm (wide), 1/2.3"", PDAF","LED flash, HDR, panorama","4K@30fps, 1080p@60fps, 720p@120fps, HDR","5.1 MP, f/2.4",1080p@30fps,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.1, A2DP, aptX",Yes,"FM radio, RDS","microUSB 2.0 (MHL 3 TV-out), OTG","Li-Ion 3430 mAh, non-removable","18W wired, QC2","Chrome, Black, Gold, Pink",About 190 EUR
Sony Xperia Z5 Premium Dual,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - E6833, E6883","1, 2, 3, 4, 5, 7, 8, 12, 17, 20 - E6833","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",154.4 x 75.8 x 7.8 mm (6.08 x 2.98 x 0.31 in),180 g (6.35 oz),"Glass front, glass back, aluminum frame",Nano-SIM + Nano-SIM,"5.5 inches, 83.4 cm","2160 x 3840 pixels, 16:9 ratio (~801 ppi density)","Android 5.1.1 (Lollipop), upgradable to 7.0 (Nougat)",Qualcomm MSM8994 Snapdragon 810 (20 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57),Adreno 430,microSDXC (dedicated slot),32GB 3GB RAM,"23 MP, f/2.0, 24mm (wide), 1/2.3"", PDAF","LED flash, HDR, panorama","4K@30fps, 1080p@60fps, 720p@120fps, HDR","5.1 MP, f/2.4",1080p@30fps,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.1, A2DP, aptX",Yes,"FM radio, RDS","microUSB 2.0 (MHL 3 TV-out), OTG","Li-Ion 3430 mAh, non-removable","18W wired, QC2","Chrome, Black, Gold",About 220 EUR
Sony Xperia XA,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,"HSDPA 850 / 900 / 1900 / 2100 - F3111, F3115","1, 2, 3, 5, 7, 8, 20 - F3111","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",143.6 x 66.8 x 7.9 mm (5.65 x 2.63 x 0.31 in),137.4 g (4.83 oz),"Glass front, plastic back, aluminum frame",Nano-SIM,"5.0 inches, 68.9 cm","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","Android 6.0.1 (Marshmallow), upgradable to 7.0 (Nougat)",Mediatek MT6755 Helio P10 (28 nm),Octa-core (4x2.0 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T860MP2,microSDXC (dedicated slot),16GB 2GB RAM,"13 MP, f/2.0, 1/3.1"", 1.12µm, PDAF","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, 1/4.0"", AF",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, Wi-Fi Direct, DLNA","4.1, A2DP, LE, aptX",Yes,"FM radio, RDS","microUSB 2.0, OTG","Li-Ion 2300 mAh, non-removable",10W wired,"White, Graphite Black, Lime Gold, Rose Gold",About 100 EUR
Sony Xperia XA Dual,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"HSDPA 850 / 900 / 1900 / 2100 - F3112, ","1, 2, 3, 5, 7, 8, 20 - F3112","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",143.6 x 66.8 x 7.9 mm (5.65 x 2.63 x 0.31 in),137.4 g (4.83 oz),,Nano-SIM + Nano-SIM,"5.0 inches, 68.9 cm","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","Android 6.0.1 (Marshmallow), upgradable to 7.0 (Nougat)",Mediatek MT6755 Helio P10 (28 nm),Octa-core (4x2.0 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T860MP2,microSDXC (dedicated slot),16GB 2GB RAM,"13 MP, f/2.0, 1/3.0"", PDAF","LED flash, HDR, panorama",1080p@30fps,"8 MP, 1/4.0"", AF",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, Wi-Fi Direct, DLNA","4.1, A2DP, LE, aptX",Yes,"FM radio, RDS","microUSB 2.0, OTG","Li-Ion 2300 mAh, non-removable",10W wired,"White, Graphite Black, Lime Gold, Rose Gold",About 200 EUR
Sony Xperia X,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),"HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 - F5121, F5122","1, 2, 3, 4, 5, 7, 8, 12, 17, 19, 20, 26, 28, 38, 39, 40, 41 - F5121, F5122","HSPA 42.2/5.76 Mbps, LTE Cat6 300/50 Mbps",143 x 69 x 7.7 mm (5.63 x 2.72 x 0.30 in),153 g (5.40 oz),"Glass front, aluminum back, aluminum frame",Nano-SIM,"5.0 inches, 68.9 cm","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)","Android 6.0.1 (Marshmallow), upgradable to Android 8.0 (Oreo)",Qualcomm MSM8956 Snapdragon 650,Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72),Adreno 510,microSDXC (uses shared SIM slot) - dual SIM model only,"32GB 3GB RAM (F5121), 64GB 3GB RAM (F5122)","23 MP, f/2.0, 24mm (wide), 1/2.3"", PDAF","LED flash, HDR, panorama","1080p@30fps, 1080p@60fps","13 MP, f/2.0, 22mm (wide), 1/3""",1080p@30fps,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA","4.2, A2DP, aptX, LE",Yes,"FM radio, RDS","microUSB 2.0, OTG","Li-Ion 2620 mAh, non-removable","18W wired, QC2","White, Graphite Black, Lime Gold, Rose Gold",About 150 EUR
Sony Xperia X Performance,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),"HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 - F8131, F8132","1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 19, 20, 26, 28, 29, 38, 39, 40, 41 - F8131, F8132","HSPA 42.2/5.76 Mbps, LTE (3CA) Cat9 450/50 Mbps",143.7 x 70.4 x 8.7 mm (5.66 x 2.77 x 0.34 in),164.4 g (5.78 oz),"Glass front, aluminum back, plastic frame",Nano-SIM,"5.0 inches, 68.9 cm","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)","Android 6.0.1 (Marshmallow), upgradable to Android 8.0 (Oreo)",Qualcomm MSM8996 Snapdragon 820 (14 nm),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Adreno 530,microSDXC (uses shared SIM slot) - dual SIM model only,"32GB 3GB RAM (SS), 64GB 3GB RAM (DS)","23 MP, f/2.0, 24mm (wide), 1/2.3"", PDAF","LED flash, HDR, panorama","1080p@30fps, 1080p@60fps","13 MP, f/2.0, 22mm (wide), 1/3""",1080p@30fps,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA","4.2, A2DP, aptX, LE",Yes,No,"microUSB 2.0, OTG","Li-Ion 2700 mAh, non-removable","18W wired, QC2","White, Graphite Black, Lime Gold, Rose Gold",About 170 EUR
Sony Xperia XA Ultra,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),"HSDPA 850 / 900 / 1900 / 2100 - F3211, F3215, F3212, F3216","1, 2, 3, 5, 7, 8, 20 - F3211, F3212","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",164 x 79 x 8.4 mm (6.46 x 3.11 x 0.33 in),202 g (7.13 oz),"Glass front, plastic back, aluminum frame",Nano-SIM,"6.0 inches, 99.2 cm","1080 x 1920 pixels, 16:9 ratio (~367 ppi density)","Android 6.0.1 (Marshmallow), upgradable to 7.0 (Nougat)",Mediatek MT6755 Helio P10 (28 nm),Octa-core (4x2.0 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T860MP2,microSDXC (dedicated slot),16GB 3GB RAM,"21.5 MP, f/2.2, 1/2.4"", 1/2.4"", PDAF","LED flash, HDR, panorama","1080p@30fps, HDR","16 MP, f/2.0, 23mm (wide), 1/2.6"", OIS",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, Wi-Fi Direct","4.1, A2DP, LE, aptX",Yes,"FM radio, RDS","microUSB 2.0, OTG","Li-Ion 2700 mAh, non-removable",,"White, Graphite Black, Lime Gold",About 250 EUR
Sony Xperia E5,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 - F3311,"1, 2, 3, 5, 7, 8, 20 - F3311","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",144 x 69 x 8.2 mm (5.67 x 2.72 x 0.32 in),147 g (5.19 oz),,Nano-SIM,"5.0 inches, 68.9 cm","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 6.0 (Marshmallow),Mediatek MT6735 (28 nm),Quad-core 1.3 GHz Cortex-A53,Mali-T720MP2,microSDXC (dedicated slot),16GB 1.5GB RAM,"13 MP, f/2.0, AF","LED flash, HDR, panorama",1080p@30fps,"5 MP, f/2.4",,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, Wi-Fi Direct","4.1, A2DP, aptX",Yes,FM radio,microUSB 2.0,"Li-Po 2300 mAh, non-removable",,"Graphite Black, White",About 120 EUR
Sony Xperia XZ,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),"HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 - F8331, F8332","1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 19, 20, 26, 28, 29, 32, 38, 39, 40, 41 - F8331, F8332","HSPA 42.2/5.76 Mbps, LTE (3CA) Cat9 450/50 Mbps",146 x 72 x 8.1 mm (5.75 x 2.83 x 0.32 in),161 g (5.68 oz),"Glass front (Gorilla Glass 4), aluminum back, aluminum frame",Nano-SIM,"5.2 inches, 74.5 cm","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)","Android 6.0.1 (Marshmallow), upgradable to Android 8.0 (Oreo)",Qualcomm MSM8996 Snapdragon 820 (14 nm),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Adreno 530,microSDXC (uses shared SIM slot) - dual SIM model only,"32GB 3GB RAM, 64GB 3GB RAM","23 MP, f/2.0, 24mm (wide), 1/2.3"", PDAF","Laser AF, color spectrum sensor, LED flash, HDR, panorama","4K@30fps, 1080p@60fps, 1080p@30fps (gyro-EIS)","13 MP, f/2.0, 22mm (wide), 1/3""",1080p@30fps,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA","4.2, A2DP, aptX, LE",Yes,No,"USB Type-C 2.0, OTG","Li-Ion 2900 mAh, non-removable","18W wired, QC3","Mineral black, Platinum, Forest blue, Deep pink",About 230 EUR
Sony Xperia X Compact,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 - F5321,"1, 2, 3, 4, 5, 7, 8, 12, 17, 19, 20, 26, 28, 38, 39, 40, 41 - F5321","HSPA 42.2/5.76 Mbps, LTE Cat6 300/50 Mbps",129 x 65 x 9.5 mm (5.08 x 2.56 x 0.37 in),135 g (4.76 oz),"Glass front (Gorilla Glass 4), plastic back, plastic frame",Nano-SIM,"4.6 inches, 58.3 cm","720 x 1280 pixels, 16:9 ratio (~319 ppi density)","Android 6.0.1 (Marshmallow), upgradable to Android 8.0 (Oreo)",Qualcomm MSM8956 Snapdragon 650,Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72),Adreno 510,microSDXC (dedicated slot),32GB 3GB RAM,"23 MP, f/2.0, 24mm (wide), 1/2.3"", PDAF","Color spectrum sensor, LED flash, HDR, panorama","1080p@30fps, 1080p@60fps",5 MP,1080p@30fps,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA","4.2, A2DP, aptX, LE",Yes,"FM radio, RDS","USB Type-C 2.0, OTG","Li-Ion 2700 mAh, non-removable","18W wired, QC3","White, Universe black, Mist blue",About 220 EUR
Sony Xperia XA1,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 2, 3, 5, 7, 8, 20","HSPA 42.2/5.76 Mbps, LTE (2CA) Cat6 300/50 Mbps or LTE Cat4 150/50 Mbps",145 x 67 x 8 mm (5.71 x 2.64 x 0.31 in),143 g (5.04 oz),"Glass front (Gorilla Glass 4), plastic back, aluminum frame",Nano-SIM,"5.0 inches, 68.9 cm","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","Android 7.0 (Nougat), upgradable to Android 8.0 (Oreo)",Mediatek MT6757 Helio P20 (16 nm),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.6 GHz Cortex-A53),Mali-T880MP2,microSDXC (dedicated slot),32GB 3GB RAM,"23 MP, f/2.0, 24mm (wide), 1/2.3"", PDAF","LED flash, HDR, panorama","1080p@30fps, HDR","8 MP, f/2.0, 23mm (wide), 1/4.0"", AF",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct","4.2, A2DP, aptX, LE",Yes,FM radio,"USB Type-C 2.0, OTG","Li-Ion 2300 mAh, non-removable",10W wired,"White, Black, Gold, Pink",About 140 EUR
Sony Xperia XA1 Ultra,,GSM / HSPA / LTE,"GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (G3212, G3226)","HSDPA 850 / 900 / 1900 / 2100 - G3221, G3212","1, 2, 3, 5, 7, 8, 20 - G3221, G3212","HSPA 42.2/5.76 Mbps, LTE (2CA) Cat6 300/50 Mbps",165 x 79 x 8.1 mm (6.50 x 3.11 x 0.32 in),188 g (6.63 oz),"Glass front (Gorilla Glass 4), plastic back, aluminum/plastic frame","Nano-SIM (G3221, G3223)","6.0 inches, 99.2 cm","1080 x 1920 pixels, 16:9 ratio (~367 ppi density)","Android 7.0 (Nougat), upgradable to Android 8.0 (Oreo)",Mediatek MT6757 Helio P20 (16 nm),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.6 GHz Cortex-A53),Mali-T880MP2,microSDXC (dedicated slot),"32GB 4GB RAM, 64GB 4GB RAM","23 MP, f/2.0, 24mm (wide), 1/2.3"", PDAF","LED flash, HDR, panorama","1080p@30fps, stereo sound rec., HDR","16 MP, f/2.0, 23mm (wide), 1/2.6"", OIS, AF",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct","4.2, A2DP, aptX, LE",Yes,FM radio,"USB Type-C 2.0, OTG","Li-Ion 2700 mAh, non-removable",10W wired,"White, Black, Gold, Pink",About 250 EUR
