Name,Prices,Network_Technology,Network_2gbands,Network_3gbands,Network_4gbands,Network_Speed,Body_Dimensions,Body_Weight,Body_Build,Body_SIM,Display_Type,Display_Resolution,Platform_OS,Platform_Chipset,Platform_Cpu,Platform_Gpu,Memory_Cardslot,Memory_Internalmemory,MainCamera_Cameraspecs,MainCamera_Features,MainCamera_Video,SelfieCamera_Cameraspecs,SelfieCamera_Features,Sound_Feature,Sound_3.5mmjack,COMMS_WLAN,COMMS_Bluetooth,COMMS_NFC,COMMS_Radio,COMMS_USB,Battery_Type,Battery_Charging,Colors,Price
HTC U23,,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 3, 5, 7, 8, 12, 17, 20, 28, 38, 39, 40, 41","HSPA, LTE, 5G",166.6 x 77.1 x 8.9 mm (6.56 x 3.04 x 0.35 in),202 g (7.13 oz),,Nano-SIM + Nano-SIM,"6.7 inches, 108.4 cm","1080 x 2400 pixels, 20:9 ratio (~393 ppi density)",Android 13,Qualcomm SM7450-AB Snapdragon 7 Gen 1 (4 nm),Octa-core (1x2.4 GHz Cortex-A710 & 3x2.36 GHz Cortex-A710 & 4x1.8 GHz Cortex-A510),Adreno 644,microSDXC,128GB 8GB RAM,"64 MP, f/1.9, (wide), PDAF,
8 MP, f/2.4, 120˚ (ultrawide), 1/4.0"", 1.12µm,
2 MP, f/2.4, (depth)","Dual-LED flash, HDR, panorama","4K@30fps, 1080p@30fps, gyro-EIS","32 MP, f/2.5, (wide), 1/2.8"", 0.8µm",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band","5.2, A2DP, LE",Yes,No,USB Type-C 3.0,Li-Ion 4600 mAh,30W wired,"Aqua Blue, Roland Violet",
HTC Wildfire E star,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 7, 8, 20, 38, 40, 41","HSPA, LTE",164.8 x 76.5 x 9.2 mm (6.49 x 3.01 x 0.36 in),200 g (7.05 oz),"Glass front, plastic back, plastic frame",Nano-SIM + Nano-SIM,"6.52 inches, 102.6 cm","720 x 1600 pixels, 20:9 ratio (~269 ppi density)",Android 12 (Go edition),Unisoc SC9832E (28 nm),Quad-core 1.4 GHz,Mali-T820 MP1,microSDXC (uses shared SIM slot),16GB 2GB RAM,"8 MP, f/2.2, (wide), AF,
0.08 MP, f/2.8 (auxiliary lens)",LED flash,1080p@30fps,"5 MP, f/2.2, (wide)",720p@30fps,Yes,Yes,WLANWi-Fi 802.11 a/b/g/n,"4.2, A2DP",No,Unspecified,USB Type-C 2.0,Li-Ion 3000 mAh,,Gray,About 100 EUR
HTC A104,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 20, 28, 38, 40, 41","HSPA, LTE",245.6 x 155.4 x 8 mm (9.67 x 6.12 x 0.31 in),460 g (1.01 lb),,Nano-SIM + Nano-SIM,"10.36 inches, 305.5 cm","1200 x 2000 pixels, 5:3 ratio (~225 ppi density)",Android 13,Unisoc T606 (12 nm),Octa-core (2x1.6 GHz Cortex-A75 & 6x1.6 GHz Cortex-A55),Mali-G57 MP1,microSDXC (uses shared SIM slot),128GB 8GB RAM,"5 MP, f/2.2, AF",LED flash,1080p,"5 MP, f/2.2",1080p,"Yes, with stereo speakers (4 speakers)",No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band","5.0, A2DP, LE",No,No,"USB Type-C 2.0, OTG, magnetic connector",7000 mAh,10W wired,"Black, Silver",About 180 EUR
HTC A101 Plus,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 , LTE,"HSPA, LTE",256.6 x 168.2 x 7.5 mm (10.10 x 6.62 x 0.30 in),501 g (1.10 lb),,Nano-SIM + Nano-SIM,"10.95 inches, 347.7 cm","1200 x 1920 pixels, 16:10 ratio (~207 ppi density)",Android 14,Unisoc T606 (12 nm),Octa-core (2x1.6 GHz Cortex-A75 & 6x1.6 GHz Cortex-A55),Mali-G57 MP1,microSDXC (uses shared SIM slot),128GB 8GB RAM,"13 MP,
Secondary lens",LED flash,1080p,8 MP,,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band","5.0, A2DP, LE",No,No,"USB Type-C 2.0, OTG, magnetic connector",7000 mAh,10W wired,"Gray, Silver",About 150 EUR
HTC U24 Pro,[{'256GB 12GB RAM': '$\u2009579.99'}],GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 28, 38, 39, 40, 41","HSPA, LTE, 5G",167.1 x 74.9 x 9 mm (6.58 x 2.95 x 0.35 in),198.7 g (7.02 oz),"Glass front (Gorilla Glass), aluminum frame, plastic back",Nano-SIM + Nano-SIM,"6.8 inches, 110.5 cm",1080 x 2436 pixels (~392 ppi density),Android 14,Qualcomm SM7550-AB Snapdragon 7 Gen 3 (4 nm),Octa-core (1x2.63 GHz Cortex-A715 & 4x2.4 GHz Cortex-A715 & 3x1.8 GHz Cortex-A510),Adreno 720,microSDXC,"256GB 12GB RAM, 512GB 12GB RAM","50 MP, f/1.9, (wide), PDAF, OIS,
50 MP, f/2.0, (telephoto), PDAF, 2x optical zoom,
8 MP, f/2.2, 120˚ (ultrawide), 1/4.0"", 1.12µm","Dual-LED flash, HDR, panorama, Best Take","4K@30fps (HDR), 1080p@30fps, gyro-EIS, OIS","50 MP, f/2.5, (wide), AF",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac/6e, tri-band","5.3, A2DP, LE",Yes,No,USB Type-C 3.0,4600 mAh,"60W wired, PD3.0, QC4","Space Blue, Twilight White",
HTC Wildfire E5 Plus,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 7, 8, 20, 38, 40, 41","HSPA, LTE",168.4 x 77.9 x 9.5 mm (6.63 x 3.07 x 0.37 in),218 g (7.69 oz),"Glass front, plastic back, plastic frame",Nano-SIM + Nano-SIM,"6.75 inches, 110.0 cm","720 x 1600 pixels, 20:9 ratio (~260 ppi density)",Android 14,Unisoc T606 (12 nm),Octa-core (2x1.6 GHz Cortex-A75 & 6x1.6 GHz Cortex-A55),Mali-G57 MP1,microSDXC (uses shared SIM slot),128GB 6GB RAM,"50 MP, f/1.8, (wide), AF,
2 MP, f/2.4",LED flash,1080p@30fps,"16 MP, f/2.2, (wide)",Yes,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band","5.0, A2DP, LE",No,Unspecified,USB Type-C 2.0,5000 mAh,,"Gray, Blue",About 90 EUR
HTC Desire 10 Lifestyle,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 40","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",156.9 x 76.9 x 7.7 mm (6.18 x 3.03 x 0.30 in),155 g (5.47 oz),,Nano-SIM + Nano-SIM,"5.5 inches, 83.4 cm","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Android 6.0 (Marshmallow),Qualcomm MSM8928 Snapdragon 400 (28 nm),Quad-core 1.4 GHz Cortex-A7,Adreno 305,microSDXC (dedicated slot),32GB 3GB RAM,"13 MP, f/2.2, 28mm (wide), AF","LED flash, HDR, panorama",1080p@30fps,"5 MP, f/2.8, 34mm (standard)",1080p@30fps,"Yes, with stereo speakers",Yes,WLANWi-Fi 802.11 b/g/n,"4.1, A2DP, LE",No,FM radio,microUSB 2.0,"Li-Ion 2700 mAh, non-removable",,"Stone Black, Polar White, Royal Blue, Valentine Lux",About 200 EUR
HTC One A9s,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 28, 38, 40","HSPA 42.2/5.76 Mbps, LTE (2CA) Cat6 300/50 Mbps",146.5 x 71.5 x 8 mm (5.77 x 2.81 x 0.31 in),149.8 g (5.29 oz),,Nano-SIM,"5.0 inches, 68.9 cm","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","Android 6.0 (Marshmallow), Sense UI",Mediatek MT6755 Helio P10 (28 nm),Octa-core (4x1.8 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T860MP2,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 3GB RAM","13 MP, f/2.2, 28mm (wide), 1.12µm, AF","LED flash, panorama, HDR",1080p@30fps,"5 MP, f/2.8, 34mm (standard), 1/5.0"", 1.12µm",,Yes,Yes,WLANWi-Fi 802.11 a/b/g/n,"4.2, A2DP",Yes (payments only),FM radio,microUSB 2.0,"Li-Ion 2300 mAh, non-removable",10W wired,"Black, Silver, Gold",About 150 EUR
HTC Desire 10 Compact,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 , LTE,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",148.6 x 72 x 7.5 mm (5.85 x 2.83 x 0.30 in),148 g (5.22 oz),,Nano-SIM + Micro-SIM,"5.0 inches, 68.9 cm","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 6.0 (Marshmallow),Mediatek MT6737T (28 nm),Quad-core 1.5 GHz Cortex-A7,Mali-T720,microSDXC,32GB 3GB RAM,"13 MP, f/2.2, 28mm (wide), AF","LED flash, HDR, panorama",1080p@30fps,"5 MP, f/2.8, 34mm (standard)",,Yes,Yes,WLANWi-Fi 802.11 b/g/n,"4.1, A2DP, LE",No,FM radio,microUSB 2.0,"Li-Ion 3300 mAh, non-removable",,"Polar White, Stone Black",About 150 EUR
HTC Desire 10 Pro,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40","HSPA 42.2/5.76 Mbps, LTE (2CA) Cat6 300/50 Mbps",156.5 x 76 x 7.9 mm (6.16 x 2.99 x 0.31 in),165 g (5.82 oz),"Glass front (Gorilla Glass), aluminum back, aluminum frame",Nano-SIM + Nano-SIM,"5.5 inches, 83.8 cm","1080 x 1920 pixels, 16:9 ratio (~400 ppi density)",Android 6.0 (Marshmallow),Mediatek MT6755 Helio P10 (28 nm),Octa-core (4x1.8 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T860MP2,microSDXC (uses shared SIM slot),64GB 4GB RAM,"20 MP, f/2.2, 28mm (wide)","Laser AF, Dual-LED dual-tone flash, panorama",1080p@30fps,"13 MP, f/2.2, 28mm (wide), 1/3.1"", 1.12µm",1080p@30fps,"Yes, dual mono speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct","4.2, A2DP, LE",Yes,FM radio,microUSB 2.0,"Li-Ion 3000 mAh, non-removable",10W wired,"Stone Black, Polar White, Royal Blue, Valentine Lux, Mint Green",About 260 EUR
HTC Desire 650,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",146.9 x 70.9 x 8.4 mm (5.78 x 2.79 x 0.33 in),140 g (4.94 oz),,Nano-SIM,"5.0 inches, 68.9 cm","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","Android 6.0 (Marshmallow), Sense UI",Qualcomm MSM8928 Snapdragon 400 (28 nm),Quad-core 1.6 GHz Cortex-A7,Adreno 305,microSDXC (dedicated slot),16GB 2GB RAM,"13 MP, f/2.0, 28mm (wide), AF","LED flash, HDR, panorama",1080p@30fps,"5 MP, f/2.8, 34mm (standard)",1080p@30fps,Yes,Yes,WLANWi-Fi 802.11 b/g/n,"4.1, A2DP, LE",Yes (EMEA only),FM radio,microUSB 2.0,"Li-Ion 2200 mAh, non-removable",,"Dark blue, White",About 170 EUR
HTC 10 evo,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41","HSPA 42.2/5.76 Mbps, LTE (2CA) Cat6 300/50 Mbps",153.6 x 77.3 x 8.1 mm (6.05 x 3.04 x 0.32 in),174 g (6.14 oz),,Nano-SIM,"5.5 inches, 83.4 cm","1440 x 2560 pixels, 16:9 ratio (~534 ppi density)",Android 7.0 (Nougat),Qualcomm MSM8994 Snapdragon 810 (20 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57),Adreno 430,microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 3GB RAM","16 MP, f/2.0, PDAF, OIS","Dual-LED flash, panorama","4K@30fps (24-bit/192kHz audio), 720p@120fps","8 MP, f/2.4",1080p@30fps,Yes,No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA","4.1, A2DP, LE",Yes,No,USB Type-C 2.0,"Li-Ion 3200 mAh, non-removable","18W wired, QC2","Silver, Black",About 230 EUR
HTC U Play,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40","HSPA 42.2/5.76 Mbps, LTE (2CA) Cat6 300/50 Mbps",146 x 72.9 x 8 mm (5.75 x 2.87 x 0.31 in),145 g (5.11 oz),"Glass front (Gorilla Glass), plastic back, plastic frame",Nano-SIM + Nano-SIM,"5.2 inches, 73.2 cm","1080 x 1920 pixels, 16:9 ratio (~428 ppi density)",Android 6.0 (Marshmallow),Mediatek MT6755 Helio P10 (28 nm),Octa-core (4x2.0 GHz Cortex-A53 & 4x1.1 GHz Cortex-A53),Mali-T860MP2,microSDXC (uses shared SIM slot),"32GB 3GB RAM, 64GB 4GB RAM","16 MP, f/2.0, 28mm (wide), 1/3.1"", 1.0µm, PDAF, OIS","Dual-LED dual-tone flash, panorama",1080p@30fps,"16 MP, f/2.0, 27mm (wide), 1/3.06"", 1.0µm",1080p@30fps,Yes,No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA","4.2, A2DP, LE",Yes,No,USB Type-C 2.0,"Li-Ion 2500 mAh, non-removable",10W wired,"Brilliant Black, Cosmetic Pink, Ice White, Sapphire Blue",About 150 EUR
HTC U Ultra,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 20, 28, 38, 39, 40, 41","HSPA 42.2/5.76 Mbps, LTE (3CA) Cat11 600/50 Mbps",162.4 x 79.8 x 8 mm (6.39 x 3.14 x 0.31 in),170 g (6.00 oz),"Glass front (Gorilla Glass 5 or Sapphire crystal), glass back, aluminum frame",Nano-SIM + Nano-SIM,"5.7 inches, 90.3 cm","1440 x 2560 pixels, 16:9 ratio (~513 ppi density)","Android 7.0 (Nougat), upgradable to Android 8.0 (Oreo)",Qualcomm MSM8996 Snapdragon 821 (14 nm),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Adreno 530,microSDXC (uses shared SIM slot),"64GB 4GB RAM, 128GB 4GB RAM","12 MP, f/1.8, 26mm (wide), 1/2.3"", 1.55µm, PDAF, OIS","Laser AF, Dual-LED dual-tone flash, panorama","4K@30fps (24-bit/192kHz audio), 720p@120fps","16 MP, f/2.0, 27mm (wide), 1/3.06"", 1.0µm",1080p@30fps,Yes,No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA","4.2, A2DP, LE",Yes,No,USB Type-C 3.1,"Li-Ion 3000 mAh, non-removable","18W wired, QC3","Brilliant Black, Cosmetic Pink, Ice White, Sapphire Blue",About 250 EUR
HTC One X10,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40","HSPA 42.2/5.76 Mbps, LTE (2CA) Cat6 300/50 Mbps",152.9 x 75.6 x 8.2 mm (6.02 x 2.98 x 0.32 in),175 g (6.17 oz),,Nano-SIM,"5.5 inches, 83.4 cm","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Android OS,Mediatek MT6755 Helio P10 (28 nm),Octa-core (4x1.8 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T860MP2,microSDXC,32GB 3GB RAM,"16 MP, f/2.0, 26mm (wide), AF","Dual-LED dual-tone flash, HDR, panorama",1080p@30fps,"8 MP, f/2.2, 23mm (wide), 1/4.0"", 1.12µm",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n, Wi-Fi Direct, DLNA, hotspot","4.2, A2DP",No,FM radio,microUSB 2.0,"Li-Ion 4000 mAh, non-removable",,"Black, Silver",About 200 EUR
HTC U11,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 4, 5, 7, 8, 12, 17, 20, 28, 32, 38, 39, 40, 41","HSPA 42.2/5.76 Mbps, LTE (4CA) Cat16 1024/75 Mbps",153.9 x 75.9 x 7.9 mm (6.06 x 2.99 x 0.31 in),169 g (5.96 oz),"Glass front (Gorilla Glass 5), glass back, aluminum frame",Nano-SIM,"5.5 inches, 83.4 cm","1440 x 2560 pixels, 16:9 ratio (~534 ppi density)","Android 7.1 (Nougat), upgradable to Android 9.0 (Pie), Sense UI",Qualcomm MSM8998 Snapdragon 835 (10 nm),Octa-core (4x2.45 GHz Kryo & 4x1.9 GHz Kryo),Adreno 540,microSDXC (uses shared SIM slot) - dual SIM model only,"64GB 4GB RAM, 128GB 6GB RAM","12 MP, f/1.7, 1/2.55"", 1.4µm, dual pixel PDAF, 5-axis OIS","Dual-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps, HDR, 24-bit/192kHz stereo sound rec.","16 MP, f/2.0, 27mm (wide), 1/3.06"", 1.0µm",1080p@30fps,"Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA","4.2, A2DP, LE (5.0 after SW update)",Yes,No,USB Type-C 3.1,"Li-Ion 3000 mAh, non-removable","18W wired, QC3","Amazing Silver, Sapphire Blue, Brilliant Black, Ice White, Solar Red",About 300 EUR
HTC U11 Life,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 12, 13, 17, 20, 28, 66","HSPA 42.2/5.76 Mbps, LTE (3CA) Cat11 600/75 Mbps",149.1 x 72.9 x 8.1 mm (5.87 x 2.87 x 0.32 in),142 g (5.01 oz),"Glass front (Gorilla Glass 3), plastic back, plastic frame",Nano-SIM,"5.2 inches, 74.5 cm","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)","Android 8.0 (Oreo), upgradable to Android 9.0 (Pie), Android One",Qualcomm SDM630 Snapdragon 630 (14 nm),Octa-core 2.2 GHz Cortex-A53,Adreno 508,microSDXC (dedicated slot) - single-SIM model,"32GB 3GB RAM, 64GB 4GB RAM","16 MP, f/2.0, PDAF","LED flash, HDR, panorama","4K@30fps, 1080p@30fps","16 MP, f/2.0, 27mm (wide), 1/3.06"", 1.0µm",1080p@30fps,Yes,No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE",Yes,No,USB Type-C 2.0,"Li-Ion 2600 mAh, non-removable",,"Brilliant Black, Sapphire Blue, Ice White",About 210 EUR
HTC U11+,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 4, 5, 7, 8, 12, 17, 20, 28, 32, 38, 39, 40, 41","HSPA 42.2/5.76 Mbps, LTE (4CA) Cat15 800/150 Mbps",158.5 x 74.9 x 8.5 mm (6.24 x 2.95 x 0.33 in),188 g (6.63 oz),"Glass front (Gorilla Glass 5), glass back, aluminum frame",Nano-SIM,"6.0 inches, 92.9 cm","1440 x 2880 pixels, 18:9 ratio (~537 ppi density)","Android 8.0 (Oreo), upgradable to Android 9.0 (Pie), Sense UI",Qualcomm MSM8998 Snapdragon 835 (10 nm),Octa-core (4x2.45 GHz Kryo & 4x1.9 GHz Kryo),Adreno 540,microSDXC (uses shared SIM slot) - dual SIM model only,"64GB 4GB RAM, 128GB 6GB RAM","12 MP, f/1.7, 1/2.55"", 1.4µm, dual pixel PDAF, OIS","Dual-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps, HDR, 24-bit/192kHz stereo sound rec.","8 MP, f/2.0",1080p@30fps,"Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA","5.0, A2DP, aptX HD, LE",Yes,No,USB Type-C 3.1,"Li-Ion 3930 mAh, non-removable","18W wired, QC3","Translucent Black, Ceramic Black, Amazing Silver",About 450 EUR
HTC U11 Eyes,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 20, 28, 32","HSPA 42.2/5.76 Mbps, LTE (2CA) Cat6 300/50 Mbps",157.9 x 75 x 8.5 mm (6.22 x 2.95 x 0.33 in),185 g (6.53 oz),,Nano-SIM + Nano-SIM,"6.0 inches, 92.9 cm","1080 x 2160 pixels, 18:9 ratio (~402 ppi density)","Android 8.0 (Oreo), Sense UI",Qualcomm MSM8976 Snapdragon 652 (28 nm),Octa-core,Adreno 510,microSDXC (uses shared SIM slot),64GB 4GB RAM,"12 MP, f/1.7, 1.4 μm, PDAF, OIS","Dual-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@120fps","5 MP, f/2.2,
5 MP",1080p@30fps,Yes,No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA","4.2, A2DP, LE",Yes,No,USB Type-C 2.0,"Li-Ion 3930 mAh, non-removable","18W wired, QC3","Black, Red, Blue",About 300 EUR
HTC Desire 12,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - Global","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",148.5 x 70.8 x 8.2 mm (5.85 x 2.79 x 0.32 in),137 g (4.83 oz),,Nano-SIM,"5.5 inches, 78.1 cm","720 x 1440 pixels, 18:9 ratio (~293 ppi density)",Android 7.x (Nougat),Mediatek MT6739 (28 nm),Quad-core 1.3 GHz Cortex-A53,PowerVR GE8100,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 3GB RAM","13 MP, f/2.2, PDAF","LED flash, HDR, panorama",1080p@30fps,"5 MP, f/2.4, 1/5.0"" 1.12µm",720p,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct","4.2, A2DP, LE",No,FM radio,microUSB 2.0,"Li-Ion 2730 mAh, non-removable",,"Cool Black, Warm Silver",About 130 EUR
HTC Desire 12+,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 40","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",158.2 x 76.6 x 8.4 mm (6.23 x 3.02 x 0.33 in),157.5 g (5.57 oz),,Nano-SIM + Nano-SIM,"6.0 inches, 92.9 cm","720 x 1440 pixels, 18:9 ratio (~268 ppi density)",Android 8.0 (Oreo),Qualcomm SDM450 Snapdragon 450 (14 nm),Octa-core 1.8 GHz Cortex-A53,Adreno 506,microSDXC (uses shared SIM slot),32GB 3GB RAM,"13 MP, f/2.2, PDAF,
2 MP, (depth)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct","4.2, A2DP, LE",No,FM radio,microUSB 2.0,"Li-Ion 2965 mAh, non-removable",,"Black, Silver, Gold",About 170 EUR
HTC U12+,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 20, 28, 32, 38, 39, 49, 41, 66","HSPA 42.2/5.76 Mbps, LTE (5CA) Cat18 1200/150 Mbps",156.6 x 73.9 x 8.7 mm (6.17 x 2.91 x 0.34 in),188 g (6.63 oz),"Glass front (Gorilla Glass 3), glass back, aluminum frame",Nano-SIM,"6.0 inches, 92.9 cm","1440 x 2880 pixels, 18:9 ratio (~537 ppi density)","Android 8.0 (Oreo), upgradable to Android 9.0 (Pie), Sense UI",Qualcomm SDM845 Snapdragon 845 (10 nm),Octa-core (4x2.8 GHz Kryo 385 Gold & 4x1.7 GHz Kryo 385 Silver),Adreno 630,microSDXC (uses shared SIM slot),"64GB 6GB RAM, 128GB 6GB RAM","12 MP, f/1.8, 1/2.55"", 1.4µm, dual pixel PDAF, OIS,
16 MP (12 MP effective), f/2.6, 1/3.1"", 1.0µm, 2x optical zoom, AF","Laser AF, Dual-LED dual-tone flash, HDR","4K@60fps, 1080p@60/240fps, 1080p@30fps (gyro-EIS), HDR, 24-bit/96kHz stereo sound rec.","8 MP, f/2.0, 1/4.0"", 1.12µm,
8 MP, f/2.0, 1/4.0"", 1.12µm",1080p@30fps,"Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA","5.0, A2DP, aptX HD, LE",Yes,No,USB Type-C 3.1,"Li-Ion 3500 mAh, non-removable","18W wired, QC3, 50% in 35 min","Translucent Blue, Ceramic Black, Flame Red",About 450 EUR
